Product Urls,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTg0NTYxNDMwMTUwNjYxOjE2OTgxMzU3OTU6c3BfbXRmOjIwMTE2ODc5MTcwNDk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYMT7V1%2Fref%3Dsr_1_91_sspa%3Fkeywords%3Dbags%26qid%3D1698135795%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,349,4.4 out of 5 stars,118
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTg0NTYxNDMwMTUwNjYxOjE2OTgxMzU3OTU6c3BfbXRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_92_sspa%3Fkeywords%3Dbags%26qid%3D1698135795%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",429,4.5 out of 5 stars,120
https://www.amazon.in/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PKWBW/ref=sr_1_93?keywords=bags&qid=1698135795&sr=8-93,"Presto! Oxo-Biodegradable Garbage Bags, Small - 30 bags/roll (Pack of 6, plastic, Black)",799,4.3 out of 5 stars,"15,971"
https://www.amazon.in/Half-Moon-Laptop-Backpack-Polyester/dp/B09CMS3K2S/ref=sr_1_94?keywords=bags&qid=1698135795&sr=8-94,Half Moon 30L Water Resistant 15.6 inch Laptop Bag/Backpack for Men | School Bag for Boys Girls | Office Bag pack for Men/Office Back Packed for Women with Padded Laptop Compartment,"2,064",3.6 out of 5 stars,113
https://www.amazon.in/HYDER-Lightweight-Spacious-Waterproof-Backpack/dp/B0BJ6PWNHP/ref=sr_1_95?keywords=bags&qid=1698135795&sr=8-95,HYDER Kids 20L Cartoon Printed Best Stylish Lightweight Spacious Waterproof Casual/Picnic/Tuition/School Bag/Backpack for Children Boys And Girls,"4,897",3.9 out of 5 stars,466
https://www.amazon.in/Killer-Backpack-Compartments-Polyester-Waterproof/dp/B07CDD6YS2/ref=sr_1_96?keywords=bags&qid=1698135795&sr=8-96,KILLER Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,"1,600",4.4 out of 5 stars,"9,474"
https://www.amazon.in/MOKOBARA-Backpack-Water-Resistant-Laptop-Luggage/dp/B0CH8MBCJ1/ref=sr_1_97?keywords=bags&qid=1698135795&sr=8-97,"MOKOBARA The Radio Backpack Water-Resistant 15.6"" Laptop Bag with Luggage Sleeve for Work, Travel, and Daily Use - Suitable for Men and Women",259,4.2 out of 5 stars,164
https://www.amazon.in/Purple-Tree-Canvas-Tote-Women/dp/B07PLCCQVC/ref=sr_1_98?keywords=bags&qid=1698135795&sr=8-98,The Purple Tree Canvas Stylish Printed Tote Bag For Women (Pack Of 1) Tbag00270,459,4.3 out of 5 stars,356
https://www.amazon.in/Skybags-Unisex-Polyester-Pattern-Hustle/dp/B07F342RQD/ref=sr_1_99?keywords=bags&qid=1698135795&sr=8-99,"Skybags Unisex Polyester Solid Pattern Hustle Df 55 (Orange, Small)",478,4.2 out of 5 stars,6
https://www.amazon.in/Half-Moon-Hercules-Travelling-Compartment/dp/B0CJ3FDW3K/ref=sr_1_100?keywords=bags&qid=1698135795&sr=8-100,Half Moon Hercules 55L Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Black),"1,749",2.0 out of 5 stars,1
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTg0NTYxNDMwMTUwNjYxOjE2OTgxMzU3OTU6c3BfYnRmOjMwMDA2ODM4MzU1NzUzMjo6MDo6&url=%2FCARRIZ-Laptop-Professionals-Students-Office%2Fdp%2FB0CJF6S835%2Fref%3Dsr_1_101_sspa%3Fkeywords%3Dbags%26qid%3D1698135795%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"CARRIZ Laptop Bag for Professionals, Students, and Office Use - Water-Resistant Fabric - Accommodates 15.6 Inch Laptops - Travel Backpack for Men and Women","5,499",3.8 out of 5 stars,436
